evidence_id	entity_type	entity_id	field	source_asset	metadata_path	metadata_key	raw_value	normalized_value	evidence_grade	interpretation	conflict_flag
HEST::MISC44::raw_download_page_link1	physical_unit	HEST::MISC44	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC44::raw_id	physical_unit	HEST::MISC44	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	id	MISC44		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC44::raw_patient	physical_unit	HEST::MISC44	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC44::raw_slide_id	physical_unit	HEST::MISC44	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC44::raw_st_technology	physical_unit	HEST::MISC44	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC44::raw_study_link	physical_unit	HEST::MISC44	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	study_link	https://www.cell.com/cell/fulltext/S0092-8674(23)01222-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867423012229%3Fshowall%3Dtrue#secsectitle0020		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC44::raw_subseries	physical_unit	HEST::MISC44	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	subseries	8578_AS_1		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC44::raw_z_step_size	physical_unit	HEST::MISC44	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC44.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_download_page_link1	physical_unit	HEST::MISC45	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_id	physical_unit	HEST::MISC45	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	id	MISC45		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_patient	physical_unit	HEST::MISC45	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_slide_id	physical_unit	HEST::MISC45	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_st_technology	physical_unit	HEST::MISC45	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_study_link	physical_unit	HEST::MISC45	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	study_link	https://www.cell.com/cell/fulltext/S0092-8674(23)01222-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867423012229%3Fshowall%3Dtrue#secsectitle0020		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_subseries	physical_unit	HEST::MISC45	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	subseries	8270_AS_12		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC45::raw_z_step_size	physical_unit	HEST::MISC45	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC45.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_download_page_link1	physical_unit	HEST::MISC46	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_id	physical_unit	HEST::MISC46	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	id	MISC46		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_patient	physical_unit	HEST::MISC46	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_slide_id	physical_unit	HEST::MISC46	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_st_technology	physical_unit	HEST::MISC46	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_study_link	physical_unit	HEST::MISC46	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	study_link	https://www.cell.com/cell/fulltext/S0092-8674(23)01222-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867423012229%3Fshowall%3Dtrue#secsectitle0020		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_subseries	physical_unit	HEST::MISC46	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	subseries	8270_AS_11		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC46::raw_z_step_size	physical_unit	HEST::MISC46	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC46.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_download_page_link1	physical_unit	HEST::MISC47	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_id	physical_unit	HEST::MISC47	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	id	MISC47		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_patient	physical_unit	HEST::MISC47	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_slide_id	physical_unit	HEST::MISC47	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_st_technology	physical_unit	HEST::MISC47	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_study_link	physical_unit	HEST::MISC47	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	study_link	https://www.cell.com/cell/fulltext/S0092-8674(23)01222-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867423012229%3Fshowall%3Dtrue#secsectitle0020		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_subseries	physical_unit	HEST::MISC47	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	subseries	8270_AS_10		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC47::raw_z_step_size	physical_unit	HEST::MISC47	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC47.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_download_page_link1	physical_unit	HEST::MISC48	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_id	physical_unit	HEST::MISC48	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	id	MISC48		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_patient	physical_unit	HEST::MISC48	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_slide_id	physical_unit	HEST::MISC48	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_st_technology	physical_unit	HEST::MISC48	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_study_link	physical_unit	HEST::MISC48	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	study_link	https://www.cell.com/cell/fulltext/S0092-8674(23)01222-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867423012229%3Fshowall%3Dtrue#secsectitle0020		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_subseries	physical_unit	HEST::MISC48	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	subseries	8270_AS_9		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC48::raw_z_step_size	physical_unit	HEST::MISC48	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC48.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_download_page_link1	physical_unit	HEST::MISC49	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_id	physical_unit	HEST::MISC49	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	id	MISC49		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_patient	physical_unit	HEST::MISC49	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_slide_id	physical_unit	HEST::MISC49	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_st_technology	physical_unit	HEST::MISC49	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_study_link	physical_unit	HEST::MISC49	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	study_link	https://www.cell.com/cell/fulltext/S0092-8674(23)01222-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867423012229%3Fshowall%3Dtrue#secsectitle0020		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_subseries	physical_unit	HEST::MISC49	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	subseries	8270_AS_8		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC49::raw_z_step_size	physical_unit	HEST::MISC49	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC49.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_download_page_link1	physical_unit	HEST::MISC50	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_id	physical_unit	HEST::MISC50	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	id	MISC50		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_patient	physical_unit	HEST::MISC50	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_slide_id	physical_unit	HEST::MISC50	slide_id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	slide_id			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_st_technology	physical_unit	HEST::MISC50	st_technology	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	st_technology	Visium		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_study_link	physical_unit	HEST::MISC50	study_link	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	study_link	https://www.cell.com/cell/fulltext/S0092-8674(23)01222-9?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867423012229%3Fshowall%3Dtrue#secsectitle0020		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_subseries	physical_unit	HEST::MISC50	subseries	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	subseries	8270_AS_7		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC50::raw_z_step_size	physical_unit	HEST::MISC50	z_step_size	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC50.json	z_step_size			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC51::raw_download_page_link1	physical_unit	HEST::MISC51	download_page_link1	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC51.json	download_page_link1	https://humantumoratlas.org/explore?selectedFilters=%5B%7B%22value%22%3A%22HTAN+Vanderbilt%22%2C%22group%22%3A%22AtlasName%22%2C%22count%22%3A2389%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%2210x+Visium%22%2C%22group%22%3A%22assayName%22%2C%22count%22%3A369%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22hdf5%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%2C%7B%22value%22%3A%22tif%22%2C%22group%22%3A%22FileFormat%22%2C%22count%22%3A41%2C%22isSelected%22%3Afalse%7D%5D&tab=file		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC51::raw_id	physical_unit	HEST::MISC51	id	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC51.json	id	MISC51		E3_explicit	Bundled HEST metadata; no block or serial inference.	no
HEST::MISC51::raw_patient	physical_unit	HEST::MISC51	patient	META::hest_metadata_json	data/other_sources/hest1k/metadata/MISC51.json	patient			E0_unknown	Bundled HEST metadata; no block or serial inference.	no
